timestamp,solar_mw,wind_onshore_mw,wind_offshore_mw,hydro_pumped_gen_mw,hydro_pumped_cons_mw,hydro_reservoir_mw,hydro_pumped_net_mw
2020-01-01 00:00:00,15.0,1596.0,0.0,0.0,268.0,4913.0,-268.0
2020-01-01 01:00:00,15.0,1643.0,0.0,0.0,471.0,4829.0,-471.0
2020-01-01 02:00:00,15.0,1696.0,0.0,0.0,516.0,4558.0,-516.0
2020-01-01 03:00:00,15.0,1700.0,0.0,0.0,1038.0,4377.0,-1038.0
2020-01-01 04:00:00,16.0,1667.0,0.0,0.0,1968.0,4482.0,-1968.0
2020-01-01 05:00:00,26.0,1625.0,0.0,0.0,2237.0,4449.0,-2237.0
2020-01-01 06:00:00,30.0,1612.0,0.0,0.0,2355.0,4443.0,-2355.0
2020-01-01 07:00:00,31.0,1526.0,0.0,0.0,2300.0,4453.0,-2300.0
2020-01-01 08:00:00,67.0,1400.0,0.0,0.0,1864.0,4532.0,-1864.0
2020-01-01 09:00:00,855.0,1184.0,0.0,0.0,1615.0,4533.0,-1615.0
2020-01-01 10:00:00,2306.0,977.0,0.0,0.0,1349.0,4986.0,-1349.0
2020-01-01 11:00:00,3415.0,777.0,0.0,0.0,1503.0,5312.0,-1503.0
2020-01-01 12:00:00,4124.0,661.0,0.0,0.0,1178.0,5314.0,-1178.0
2020-01-01 13:00:00,4389.0,569.0,0.0,0.0,1112.0,5104.0,-1112.0
2020-01-01 14:00:00,4373.0,531.0,0.0,0.0,757.0,5029.0,-757.0
2020-01-01 15:00:00,4106.0,464.0,0.0,0.0,549.0,5009.0,-549.0
2020-01-01 16:00:00,3065.0,434.0,0.0,0.0,421.0,5137.0,-421.0
2020-01-01 17:00:00,1234.0,495.0,0.0,0.0,4.0,5943.0,-4.0
2020-01-01 18:00:00,188.0,530.0,0.0,0.0,0.0,6693.0,0.0
2020-01-01 19:00:00,87.0,622.0,0.0,0.0,0.0,6867.0,0.0
2020-01-01 20:00:00,68.0,663.0,0.0,0.0,0.0,6703.0,0.0
2020-01-01 21:00:00,64.0,664.0,0.0,0.0,0.0,7096.0,0.0
2020-01-01 22:00:00,62.0,716.0,0.0,0.0,0.0,6138.0,0.0
2020-01-01 23:00:00,63.0,811.0,0.0,0.0,79.0,5302.0,-79.0
2020-01-02 00:00:00,63.0,899.0,0.0,0.0,342.0,4485.0,-342.0
2020-01-02 01:00:00,63.0,1149.0,0.0,0.0,516.0,4370.0,-516.0
2020-01-02 02:00:00,48.0,1414.0,0.0,0.0,1583.0,4310.0,-1583.0
2020-01-02 03:00:00,29.0,1747.0,0.0,0.0,2546.0,4137.0,-2546.0
2020-01-02 04:00:00,16.0,2035.0,0.0,0.0,2668.0,3982.0,-2668.0
2020-01-02 05:00:00,16.0,2185.0,0.0,0.0,2367.0,4215.0,-2367.0
2020-01-02 06:00:00,15.0,2517.0,0.0,0.0,786.0,4292.0,-786.0
2020-01-02 07:00:00,15.0,2727.0,0.0,0.0,127.0,5015.0,-127.0
2020-01-02 08:00:00,36.0,2982.0,0.0,0.0,0.0,5995.0,0.0
2020-01-02 09:00:00,637.0,3347.0,0.0,0.0,0.0,6606.0,0.0
2020-01-02 10:00:00,1849.0,3710.0,0.0,0.0,0.0,6652.0,0.0
2020-01-02 11:00:00,2716.0,3641.0,0.0,0.0,0.0,6703.0,0.0
2020-01-02 12:00:00,3352.0,3312.0,0.0,0.0,0.0,6679.0,0.0
2020-01-02 13:00:00,3625.0,3284.0,0.0,0.0,0.0,6631.0,0.0
2020-01-02 14:00:00,3678.0,3283.0,0.0,0.0,0.0,6361.0,0.0
2020-01-02 15:00:00,3450.0,3352.0,0.0,0.0,0.0,6106.0,0.0
2020-01-02 16:00:00,2568.0,3313.0,0.0,0.0,0.0,6400.0,0.0
2020-01-02 17:00:00,981.0,3378.0,0.0,0.0,0.0,7207.0,0.0
2020-01-02 18:00:00,158.0,3561.0,0.0,0.0,0.0,7446.0,0.0
2020-01-02 19:00:00,46.0,3728.0,0.0,0.0,0.0,7213.0,0.0
2020-01-02 20:00:00,21.0,3969.0,0.0,0.0,0.0,6736.0,0.0
2020-01-02 21:00:00,21.0,4245.0,0.0,0.0,0.0,6120.0,0.0
2020-01-02 22:00:00,21.0,4339.0,0.0,0.0,0.0,5716.0,0.0
2020-01-02 23:00:00,21.0,4334.0,0.0,0.0,0.0,5296.0,0.0
2020-01-03 00:00:00,21.0,4262.0,0.0,0.0,8.0,5155.0,-8.0
2020-01-03 01:00:00,21.0,4076.0,0.0,0.0,942.0,4461.0,-942.0
2020-01-03 02:00:00,21.0,3951.0,0.0,0.0,1779.0,4190.0,-1779.0
2020-01-03 03:00:00,21.0,3973.0,0.0,0.0,2322.0,3979.0,-2322.0
2020-01-03 04:00:00,21.0,4101.0,0.0,0.0,2604.0,3830.0,-2604.0
2020-01-03 05:00:00,21.0,3932.0,0.0,0.0,2066.0,3744.0,-2066.0
2020-01-03 06:00:00,21.0,3686.0,0.0,0.0,794.0,4067.0,-794.0
2020-01-03 07:00:00,21.0,3579.0,0.0,0.0,222.0,4025.0,-222.0
2020-01-03 08:00:00,55.0,3279.0,0.0,0.0,0.0,5061.0,0.0
2020-01-03 09:00:00,611.0,2733.0,0.0,0.0,0.0,6233.0,0.0
2020-01-03 10:00:00,1551.0,2231.0,0.0,0.0,0.0,6612.0,0.0
2020-01-03 11:00:00,2531.0,1727.0,0.0,0.0,0.0,6615.0,0.0
2020-01-03 12:00:00,3066.0,1583.0,0.0,0.0,0.0,6288.0,0.0
2020-01-03 13:00:00,3305.0,1759.0,0.0,0.0,0.0,6149.0,0.0
2020-01-03 14:00:00,3025.0,2024.0,0.0,0.0,0.0,6208.0,0.0
2020-01-03 15:00:00,2504.0,2164.0,0.0,0.0,0.0,6106.0,0.0
2020-01-03 16:00:00,1495.0,2391.0,0.0,0.0,0.0,6223.0,0.0
2020-01-03 17:00:00,396.0,2812.0,0.0,0.0,0.0,6225.0,0.0
2020-01-03 18:00:00,30.0,3300.0,0.0,0.0,0.0,6450.0,0.0
2020-01-03 19:00:00,18.0,3789.0,0.0,0.0,0.0,6403.0,0.0
2020-01-03 20:00:00,18.0,4179.0,0.0,0.0,0.0,6521.0,0.0
2020-01-03 21:00:00,18.0,4426.0,0.0,0.0,0.0,5991.0,0.0
2020-01-03 22:00:00,18.0,4471.0,0.0,0.0,2.0,5037.0,-2.0
2020-01-03 23:00:00,18.0,4310.0,0.0,0.0,0.0,4656.0,0.0
2020-01-04 00:00:00,18.0,4134.0,0.0,0.0,3.0,4165.0,-3.0
2020-01-04 01:00:00,17.0,4139.0,0.0,0.0,583.0,3870.0,-583.0
2020-01-04 02:00:00,17.0,4270.0,0.0,0.0,2073.0,3996.0,-2073.0
2020-01-04 03:00:00,17.0,4271.0,0.0,0.0,2743.0,3845.0,-2743.0
2020-01-04 04:00:00,15.0,4301.0,0.0,0.0,3120.0,3942.0,-3120.0
2020-01-04 05:00:00,14.0,4264.0,0.0,0.0,3188.0,4006.0,-3188.0
2020-01-04 06:00:00,14.0,4419.0,0.0,0.0,2944.0,4061.0,-2944.0
2020-01-04 07:00:00,14.0,4419.0,0.0,0.0,2507.0,4301.0,-2507.0
2020-01-04 08:00:00,39.0,4464.0,0.0,0.0,1331.0,4372.0,-1331.0
2020-01-04 09:00:00,685.0,4573.0,0.0,0.0,319.0,5258.0,-319.0
2020-01-04 10:00:00,2022.0,4597.0,0.0,0.0,180.0,5511.0,-180.0
2020-01-04 11:00:00,3036.0,4689.0,0.0,0.0,89.0,5292.0,-89.0
2020-01-04 12:00:00,3840.0,4903.0,0.0,0.0,14.0,4881.0,-14.0
2020-01-04 13:00:00,4174.0,5080.0,0.0,0.0,413.0,4600.0,-413.0
2020-01-04 14:00:00,4144.0,4914.0,0.0,0.0,856.0,4607.0,-856.0
2020-01-04 15:00:00,3772.0,4816.0,0.0,0.0,778.0,4428.0,-778.0
2020-01-04 16:00:00,2696.0,4638.0,0.0,0.0,478.0,4542.0,-478.0
2020-01-04 17:00:00,1040.0,4598.0,0.0,0.0,1.0,5402.0,-1.0
2020-01-04 18:00:00,111.0,5004.0,0.0,0.0,0.0,5874.0,0.0
2020-01-04 19:00:00,16.0,5262.0,0.0,0.0,0.0,5885.0,0.0
2020-01-04 20:00:00,15.0,5282.0,0.0,0.0,0.0,5891.0,0.0
2020-01-04 21:00:00,14.0,5229.0,0.0,0.0,0.0,5623.0,0.0
2020-01-04 22:00:00,14.0,5054.0,0.0,0.0,0.0,5248.0,0.0
2020-01-04 23:00:00,14.0,4991.0,0.0,0.0,0.0,4842.0,0.0
2020-01-05 00:00:00,14.0,4793.0,0.0,0.0,269.0,4274.0,-269.0
2020-01-05 01:00:00,14.0,4254.0,0.0,0.0,733.0,3510.0,-733.0
2020-01-05 02:00:00,14.0,4035.0,0.0,0.0,2081.0,3362.0,-2081.0
2020-01-05 03:00:00,14.0,3940.0,0.0,0.0,3238.0,3374.0,-3238.0
2020-01-05 04:00:00,14.0,3826.0,0.0,0.0,3558.0,3406.0,-3558.0
2020-01-05 05:00:00,14.0,3745.0,0.0,0.0,3556.0,3377.0,-3556.0
2020-01-05 06:00:00,14.0,3703.0,0.0,0.0,2952.0,3584.0,-2952.0
2020-01-05 07:00:00,14.0,3671.0,0.0,0.0,2142.0,3717.0,-2142.0
2020-01-05 08:00:00,57.0,3442.0,0.0,0.0,1221.0,3612.0,-1221.0
2020-01-05 09:00:00,1025.0,3095.0,0.0,0.0,444.0,3756.0,-444.0
2020-01-05 10:00:00,2768.0,2591.0,0.0,0.0,0.0,3959.0,0.0
2020-01-05 11:00:00,3966.0,2479.0,0.0,0.0,0.0,4229.0,0.0
2020-01-05 12:00:00,4775.0,2241.0,0.0,0.0,13.0,4389.0,-13.0
2020-01-05 13:00:00,5172.0,1900.0,0.0,0.0,511.0,4093.0,-511.0
2020-01-05 14:00:00,5200.0,1669.0,0.0,0.0,548.0,4178.0,-548.0
2020-01-05 15:00:00,4853.0,1503.0,0.0,0.0,522.0,4077.0,-522.0
2020-01-05 16:00:00,3669.0,1400.0,0.0,0.0,365.0,4509.0,-365.0
2020-01-05 17:00:00,1498.0,1432.0,0.0,0.0,403.0,5086.0,-403.0
2020-01-05 18:00:00,177.0,1319.0,0.0,0.0,89.0,4809.0,-89.0
2020-01-05 19:00:00,39.0,1132.0,0.0,0.0,0.0,5502.0,0.0
2020-01-05 20:00:00,19.0,1041.0,0.0,0.0,0.0,6719.0,0.0
2020-01-05 21:00:00,19.0,939.0,0.0,0.0,0.0,6742.0,0.0
2020-01-05 22:00:00,20.0,982.0,0.0,0.0,0.0,6424.0,0.0
2020-01-05 23:00:00,20.0,1099.0,0.0,0.0,3.0,5269.0,-3.0
2020-01-06 00:00:00,20.0,1215.0,0.0,0.0,99.0,4235.0,-99.0
2020-01-06 01:00:00,20.0,1628.0,0.0,0.0,345.0,3844.0,-345.0
2020-01-06 02:00:00,20.0,2113.0,0.0,0.0,737.0,3169.0,-737.0
2020-01-06 03:00:00,20.0,2531.0,0.0,0.0,1437.0,3314.0,-1437.0
2020-01-06 04:00:00,20.0,2821.0,0.0,0.0,2015.0,3371.0,-2015.0
2020-01-06 05:00:00,20.0,2909.0,0.0,0.0,1991.0,3255.0,-1991.0
2020-01-06 06:00:00,26.0,2806.0,0.0,0.0,1448.0,3458.0,-1448.0
2020-01-06 07:00:00,30.0,2674.0,0.0,0.0,1034.0,4387.0,-1034.0
2020-01-06 08:00:00,69.0,2512.0,0.0,0.0,923.0,4371.0,-923.0
2020-01-06 09:00:00,963.0,2482.0,0.0,0.0,735.0,4233.0,-735.0
2020-01-06 10:00:00,2607.0,2357.0,0.0,0.0,507.0,3998.0,-507.0
2020-01-06 11:00:00,3746.0,2300.0,0.0,0.0,425.0,4425.0,-425.0
2020-01-06 12:00:00,4537.0,2109.0,0.0,0.0,425.0,4101.0,-425.0
2020-01-06 13:00:00,4782.0,1699.0,0.0,0.0,424.0,4233.0,-424.0
2020-01-06 14:00:00,4733.0,1429.0,0.0,0.0,99.0,3874.0,-99.0
2020-01-06 15:00:00,4460.0,1295.0,0.0,0.0,322.0,4412.0,-322.0
2020-01-06 16:00:00,3485.0,1160.0,0.0,0.0,385.0,4534.0,-385.0
2020-01-06 17:00:00,1558.0,1191.0,0.0,0.0,385.0,4989.0,-385.0
2020-01-06 18:00:00,243.0,1357.0,0.0,0.0,116.0,5589.0,-116.0
2020-01-06 19:00:00,71.0,1631.0,0.0,0.0,0.0,5820.0,0.0
2020-01-06 20:00:00,53.0,1892.0,0.0,0.0,0.0,5888.0,0.0
2020-01-06 21:00:00,36.0,2404.0,0.0,0.0,0.0,5628.0,0.0
2020-01-06 22:00:00,32.0,2645.0,0.0,0.0,0.0,5122.0,0.0
2020-01-06 23:00:00,27.0,2439.0,0.0,0.0,88.0,4641.0,-88.0
2020-01-07 00:00:00,28.0,2485.0,0.0,0.0,645.0,3993.0,-645.0
2020-01-07 01:00:00,28.0,2452.0,0.0,0.0,1186.0,3587.0,-1186.0
2020-01-07 02:00:00,24.0,2475.0,0.0,0.0,1541.0,3553.0,-1541.0
2020-01-07 03:00:00,12.0,2267.0,0.0,0.0,1784.0,3550.0,-1784.0
2020-01-07 04:00:00,11.0,1949.0,0.0,0.0,1837.0,3831.0,-1837.0
2020-01-07 05:00:00,12.0,1903.0,0.0,0.0,1065.0,3542.0,-1065.0
2020-01-07 06:00:00,11.0,2053.0,0.0,0.0,440.0,4034.0,-440.0
2020-01-07 07:00:00,11.0,2217.0,0.0,0.0,0.0,5526.0,0.0
2020-01-07 08:00:00,60.0,2206.0,0.0,0.0,0.0,7206.0,0.0
2020-01-07 09:00:00,1010.0,2132.0,0.0,0.0,0.0,6945.0,0.0
2020-01-07 10:00:00,2706.0,1961.0,0.0,0.0,0.0,6620.0,0.0
2020-01-07 11:00:00,3956.0,1788.0,0.0,0.0,0.0,6623.0,0.0
2020-01-07 12:00:00,4785.0,1643.0,0.0,0.0,0.0,6267.0,0.0
2020-01-07 13:00:00,5033.0,1546.0,0.0,0.0,0.0,6242.0,0.0
2020-01-07 14:00:00,5082.0,1558.0,0.0,0.0,0.0,5370.0,0.0
2020-01-07 15:00:00,4887.0,1333.0,0.0,0.0,0.0,4993.0,0.0
2020-01-07 16:00:00,3879.0,1398.0,0.0,0.0,0.0,5205.0,0.0
2020-01-07 17:00:00,1735.0,1763.0,0.0,0.0,0.0,6375.0,0.0
2020-01-07 18:00:00,304.0,2367.0,0.0,0.0,0.0,6845.0,0.0
2020-01-07 19:00:00,78.0,2798.0,0.0,0.0,0.0,7266.0,0.0
2020-01-07 20:00:00,54.0,2910.0,0.0,0.0,0.0,7527.0,0.0
2020-01-07 21:00:00,32.0,2953.0,0.0,0.0,0.0,6999.0,0.0
2020-01-07 22:00:00,24.0,3061.0,0.0,0.0,0.0,5527.0,0.0
2020-01-07 23:00:00,9.0,3172.0,0.0,0.0,0.0,4763.0,0.0
2020-01-08 00:00:00,10.0,3240.0,0.0,0.0,332.0,4649.0,-332.0
2020-01-08 01:00:00,10.0,3373.0,0.0,0.0,447.0,4154.0,-447.0
2020-01-08 02:00:00,10.0,3340.0,0.0,0.0,249.0,3561.0,-249.0
2020-01-08 03:00:00,16.0,3172.0,0.0,0.0,248.0,3498.0,-248.0
2020-01-08 04:00:00,24.0,3096.0,0.0,0.0,289.0,3178.0,-289.0
2020-01-08 05:00:00,25.0,2997.0,0.0,0.0,95.0,3403.0,-95.0
2020-01-08 06:00:00,24.0,2781.0,0.0,0.0,18.0,3862.0,-18.0
2020-01-08 07:00:00,24.0,2597.0,0.0,0.0,0.0,4839.0,0.0
2020-01-08 08:00:00,68.0,2437.0,0.0,0.0,0.0,6378.0,0.0
2020-01-08 09:00:00,975.0,1991.0,0.0,0.0,0.0,6859.0,0.0
2020-01-08 10:00:00,2640.0,1468.0,0.0,0.0,0.0,6732.0,0.0
2020-01-08 11:00:00,3851.0,1038.0,0.0,0.0,0.0,5949.0,0.0
2020-01-08 12:00:00,4573.0,849.0,0.0,0.0,0.0,5504.0,0.0
2020-01-08 13:00:00,4957.0,1009.0,0.0,0.0,0.0,5125.0,0.0
2020-01-08 14:00:00,5004.0,1125.0,0.0,0.0,0.0,4551.0,0.0
2020-01-08 15:00:00,4753.0,1117.0,0.0,0.0,0.0,4640.0,0.0
2020-01-08 16:00:00,3773.0,1076.0,0.0,0.0,0.0,4916.0,0.0
2020-01-08 17:00:00,1667.0,1245.0,0.0,0.0,0.0,6177.0,0.0
2020-01-08 18:00:00,262.0,1713.0,0.0,0.0,0.0,7541.0,0.0
2020-01-08 19:00:00,32.0,2200.0,0.0,0.0,0.0,7476.0,0.0
2020-01-08 20:00:00,22.0,2706.0,0.0,0.0,0.0,7592.0,0.0
2020-01-08 21:00:00,20.0,3131.0,0.0,0.0,0.0,7244.0,0.0
2020-01-08 22:00:00,20.0,3553.0,0.0,0.0,0.0,5387.0,0.0
2020-01-08 23:00:00,20.0,3899.0,0.0,0.0,0.0,4417.0,0.0
2020-01-09 00:00:00,20.0,4071.0,0.0,0.0,40.0,3887.0,-40.0
2020-01-09 01:00:00,19.0,4360.0,0.0,0.0,274.0,3471.0,-274.0
2020-01-09 02:00:00,19.0,4691.0,0.0,0.0,581.0,3015.0,-581.0
2020-01-09 03:00:00,19.0,4742.0,0.0,0.0,1067.0,3076.0,-1067.0
2020-01-09 04:00:00,19.0,4978.0,0.0,0.0,1192.0,2985.0,-1192.0
2020-01-09 05:00:00,19.0,5209.0,0.0,0.0,1128.0,3137.0,-1128.0
2020-01-09 06:00:00,18.0,5265.0,0.0,0.0,503.0,3150.0,-503.0
2020-01-09 07:00:00,18.0,5249.0,0.0,0.0,160.0,4471.0,-160.0
2020-01-09 08:00:00,51.0,5440.0,0.0,0.0,0.0,5779.0,0.0
2020-01-09 09:00:00,814.0,5528.0,0.0,0.0,0.0,6306.0,0.0
2020-01-09 10:00:00,2137.0,5357.0,0.0,0.0,34.0,5656.0,-34.0
2020-01-09 11:00:00,3183.0,5318.0,0.0,0.0,17.0,5132.0,-17.0
2020-01-09 12:00:00,3893.0,5680.0,0.0,0.0,16.0,4335.0,-16.0
2020-01-09 13:00:00,4272.0,6063.0,0.0,0.0,0.0,3578.0,0.0
2020-01-09 14:00:00,4303.0,6571.0,0.0,0.0,174.0,3183.0,-174.0
2020-01-09 15:00:00,3993.0,6493.0,0.0,0.0,210.0,3228.0,-210.0
2020-01-09 16:00:00,3042.0,6161.0,0.0,0.0,195.0,3311.0,-195.0
2020-01-09 17:00:00,1274.0,5158.0,0.0,0.0,0.0,4815.0,0.0
2020-01-09 18:00:00,149.0,5101.0,0.0,0.0,0.0,6058.0,0.0
2020-01-09 19:00:00,38.0,5483.0,0.0,0.0,0.0,6411.0,0.0
2020-01-09 20:00:00,37.0,5153.0,0.0,0.0,1.0,7136.0,-1.0
2020-01-09 21:00:00,29.0,5142.0,0.0,0.0,0.0,6472.0,0.0
2020-01-09 22:00:00,21.0,5948.0,0.0,0.0,0.0,4620.0,0.0
2020-01-09 23:00:00,22.0,6481.0,0.0,0.0,283.0,4350.0,-283.0
2020-01-10 00:00:00,22.0,6748.0,0.0,0.0,1068.0,3718.0,-1068.0
2020-01-10 01:00:00,21.0,6759.0,0.0,0.0,2319.0,3668.0,-2319.0
2020-01-10 02:00:00,21.0,6867.0,0.0,0.0,2896.0,2906.0,-2896.0
2020-01-10 03:00:00,21.0,6781.0,0.0,0.0,2799.0,2817.0,-2799.0
2020-01-10 04:00:00,21.0,6925.0,0.0,0.0,2504.0,2749.0,-2504.0
2020-01-10 05:00:00,21.0,7110.0,0.0,0.0,2424.0,2677.0,-2424.0
2020-01-10 06:00:00,20.0,7387.0,0.0,0.0,1342.0,3480.0,-1342.0
2020-01-10 07:00:00,20.0,7313.0,0.0,0.0,64.0,6218.0,-64.0
2020-01-10 08:00:00,46.0,7294.0,0.0,0.0,0.0,6882.0,0.0
2020-01-10 09:00:00,705.0,7113.0,0.0,0.0,0.0,6043.0,0.0
2020-01-10 10:00:00,2125.0,6427.0,0.0,0.0,0.0,5839.0,0.0
2020-01-10 11:00:00,3391.0,6761.0,0.0,0.0,0.0,5390.0,0.0
2020-01-10 12:00:00,4251.0,7089.0,0.0,0.0,0.0,5127.0,0.0
2020-01-10 13:00:00,4632.0,7306.0,0.0,0.0,0.0,4809.0,0.0
2020-01-10 14:00:00,4580.0,7332.0,0.0,0.0,0.0,4915.0,0.0
2020-01-10 15:00:00,4149.0,7305.0,0.0,0.0,0.0,4931.0,0.0
2020-01-10 16:00:00,3168.0,7292.0,0.0,0.0,0.0,4846.0,0.0
2020-01-10 17:00:00,1321.0,7190.0,0.0,0.0,0.0,6238.0,0.0
2020-01-10 18:00:00,187.0,7151.0,0.0,0.0,3.0,6630.0,-3.0
2020-01-10 19:00:00,44.0,7375.0,0.0,0.0,0.0,6537.0,0.0
2020-01-10 20:00:00,29.0,7510.0,0.0,0.0,0.0,5902.0,0.0
2020-01-10 21:00:00,29.0,7123.0,0.0,0.0,0.0,5071.0,0.0
2020-01-10 22:00:00,28.0,6592.0,0.0,0.0,0.0,4385.0,0.0
2020-01-10 23:00:00,29.0,6133.0,0.0,0.0,17.0,3702.0,-17.0
2020-01-11 00:00:00,29.0,5452.0,0.0,0.0,302.0,3397.0,-302.0
2020-01-11 01:00:00,29.0,5294.0,0.0,0.0,827.0,2680.0,-827.0
2020-01-11 02:00:00,29.0,5247.0,0.0,0.0,1415.0,2361.0,-1415.0
2020-01-11 03:00:00,29.0,5200.0,0.0,0.0,1711.0,2335.0,-1711.0
2020-01-11 04:00:00,29.0,5005.0,0.0,0.0,1700.0,2370.0,-1700.0
2020-01-11 05:00:00,29.0,4722.0,0.0,0.0,1549.0,2282.0,-1549.0
2020-01-11 06:00:00,29.0,4505.0,0.0,0.0,1217.0,2424.0,-1217.0
2020-01-11 07:00:00,29.0,4336.0,0.0,0.0,738.0,2987.0,-738.0
2020-01-11 08:00:00,80.0,4147.0,0.0,0.0,441.0,3174.0,-441.0
2020-01-11 09:00:00,1298.0,3514.0,0.0,0.0,7.0,3582.0,-7.0
2020-01-11 10:00:00,3352.0,2793.0,0.0,0.0,0.0,3571.0,0.0
2020-01-11 11:00:00,4884.0,2422.0,0.0,0.0,0.0,3105.0,0.0
2020-01-11 12:00:00,5756.0,2267.0,0.0,0.0,0.0,2976.0,0.0
2020-01-11 13:00:00,5965.0,1884.0,0.0,0.0,90.0,2935.0,-90.0
2020-01-11 14:00:00,5912.0,1505.0,0.0,0.0,91.0,3123.0,-91.0
2020-01-11 15:00:00,5619.0,1213.0,0.0,0.0,90.0,2975.0,-90.0
2020-01-11 16:00:00,4384.0,1105.0,0.0,0.0,3.0,3135.0,-3.0
2020-01-11 17:00:00,1951.0,1175.0,0.0,0.0,0.0,3552.0,0.0
2020-01-11 18:00:00,376.0,1499.0,0.0,0.0,0.0,4719.0,0.0
2020-01-11 19:00:00,98.0,1840.0,0.0,0.0,0.0,6365.0,0.0
2020-01-11 20:00:00,47.0,2073.0,0.0,0.0,0.0,6811.0,0.0
2020-01-11 21:00:00,47.0,2434.0,0.0,0.0,0.0,6803.0,0.0
2020-01-11 22:00:00,46.0,2972.0,0.0,0.0,0.0,5097.0,0.0
2020-01-11 23:00:00,47.0,3337.0,0.0,0.0,0.0,3779.0,0.0
2020-01-12 00:00:00,47.0,3467.0,0.0,0.0,36.0,2918.0,-36.0
2020-01-12 01:00:00,47.0,3533.0,0.0,0.0,255.0,2782.0,-255.0
2020-01-12 02:00:00,47.0,3538.0,0.0,0.0,420.0,2440.0,-420.0
2020-01-12 03:00:00,47.0,3361.0,0.0,0.0,737.0,2289.0,-737.0
2020-01-12 04:00:00,47.0,3381.0,0.0,0.0,665.0,2328.0,-665.0
2020-01-12 05:00:00,47.0,3321.0,0.0,0.0,685.0,2293.0,-685.0
2020-01-12 06:00:00,46.0,3345.0,0.0,0.0,655.0,2265.0,-655.0
2020-01-12 07:00:00,47.0,3580.0,0.0,0.0,201.0,2452.0,-201.0
2020-01-12 08:00:00,105.0,3764.0,0.0,0.0,3.0,2787.0,-3.0
2020-01-12 09:00:00,1344.0,3725.0,0.0,0.0,0.0,3043.0,0.0
2020-01-12 10:00:00,3347.0,3120.0,0.0,0.0,0.0,2937.0,0.0
2020-01-12 11:00:00,4680.0,2457.0,0.0,0.0,0.0,3227.0,0.0
2020-01-12 12:00:00,5704.0,2115.0,0.0,0.0,0.0,3144.0,0.0
2020-01-12 13:00:00,5969.0,1794.0,0.0,0.0,0.0,2897.0,0.0
2020-01-12 14:00:00,5925.0,1585.0,0.0,0.0,0.0,2857.0,0.0
2020-01-12 15:00:00,5600.0,1250.0,0.0,0.0,0.0,2579.0,0.0
2020-01-12 16:00:00,4487.0,1015.0,0.0,0.0,0.0,2743.0,0.0
2020-01-12 17:00:00,2057.0,1018.0,0.0,0.0,0.0,3490.0,0.0
2020-01-12 18:00:00,376.0,1158.0,0.0,0.0,0.0,4856.0,0.0
2020-01-12 19:00:00,103.0,1108.0,0.0,0.0,0.0,6558.0,0.0
2020-01-12 20:00:00,59.0,1025.0,0.0,0.0,0.0,7521.0,0.0
2020-01-12 21:00:00,54.0,1068.0,0.0,0.0,0.0,7532.0,0.0
2020-01-12 22:00:00,54.0,1293.0,0.0,0.0,0.0,6768.0,0.0
2020-01-12 23:00:00,48.0,1522.0,0.0,0.0,52.0,4712.0,-52.0
2020-01-13 00:00:00,39.0,1796.0,0.0,0.0,4.0,3622.0,-4.0
2020-01-13 01:00:00,39.0,2164.0,0.0,0.0,4.0,2745.0,-4.0
2020-01-13 02:00:00,39.0,2476.0,0.0,0.0,54.0,2430.0,-54.0
2020-01-13 03:00:00,39.0,2797.0,0.0,0.0,284.0,2084.0,-284.0
2020-01-13 04:00:00,39.0,2938.0,0.0,0.0,512.0,2148.0,-512.0
2020-01-13 05:00:00,39.0,3219.0,0.0,0.0,507.0,2158.0,-507.0
2020-01-13 06:00:00,38.0,3639.0,0.0,0.0,53.0,3056.0,-53.0
2020-01-13 07:00:00,37.0,4166.0,0.0,0.0,0.0,4862.0,0.0
2020-01-13 08:00:00,99.0,4507.0,0.0,0.0,0.0,6844.0,0.0
2020-01-13 09:00:00,1153.0,4646.0,0.0,0.0,0.0,6531.0,0.0
2020-01-13 10:00:00,2825.0,5030.0,0.0,0.0,0.0,5767.0,0.0
2020-01-13 11:00:00,3749.0,5159.0,0.0,0.0,0.0,5007.0,0.0
2020-01-13 12:00:00,4260.0,5179.0,0.0,0.0,0.0,4820.0,0.0
2020-01-13 13:00:00,4309.0,5582.0,0.0,0.0,0.0,4799.0,0.0
2020-01-13 14:00:00,4088.0,6080.0,0.0,0.0,0.0,4073.0,0.0
2020-01-13 15:00:00,3605.0,6450.0,0.0,0.0,0.0,3827.0,0.0
2020-01-13 16:00:00,2621.0,6649.0,0.0,0.0,0.0,3974.0,0.0
2020-01-13 17:00:00,1097.0,6787.0,0.0,0.0,0.0,4864.0,0.0
2020-01-13 18:00:00,95.0,7266.0,0.0,0.0,0.0,5545.0,0.0
2020-01-13 19:00:00,31.0,7487.0,0.0,0.0,0.0,6763.0,0.0
2020-01-13 20:00:00,30.0,7547.0,0.0,0.0,0.0,6896.0,0.0
2020-01-13 21:00:00,30.0,7552.0,0.0,0.0,2.0,6271.0,-2.0
2020-01-13 22:00:00,24.0,7793.0,0.0,0.0,54.0,4884.0,-54.0
2020-01-13 23:00:00,16.0,8343.0,0.0,0.0,89.0,4337.0,-89.0
2020-01-14 00:00:00,17.0,8815.0,0.0,0.0,743.0,3000.0,-743.0
2020-01-14 01:00:00,16.0,9293.0,0.0,0.0,1838.0,2407.0,-1838.0
